"X1","Area","Length","Width","Area","Length","Width","Area","Length","Width"
"BLOCK5G56",24.7719,10.8389,3.2018,24.262,10.7125,3.209,32.3334863222222,0.797459877777778,0.282127511111111
"BLOCK5G57",23.587,11.4251,3.0002,24.284,11.3285,3.093,18.6418102222222,0.356388544444445,0.151215955555556
"BLOCK5G58",25.4661818181818,12.0780909090909,2.89309090909091,27.333,12.401,3.183,67.6097001636364,1.18784729090909,0.645301890909091
"BLOCK5G6",23.1226,11.5304,2.9185,22.449,11.5525,2.8835,7.29927493333333,0.0468364888888888,0.0946409444444445
"BLOCK5G60",24.3196,11.3308,2.9994,24.6585,11.222,3.03,13.3515420444444,0.441307288888889,0.114210266666667
"BLOCK5G61",23.2311,11.2609,2.9152,24.136,11.3605,3.011,17.1309812111111,0.416477655555555,0.114628622222222
"BLOCK5G62",24.0962,10.9643,2.9791,24.592,10.8305,3.1435,15.2297690666667,0.3889849,0.128898322222222
"BLOCK5G63",29.3699,11.9386,3.4941,30.12,11.919,3.664,31.2306256555556,0.508963155555556,0.274755655555556
"BLOCK5G64",24.1297,11.6106,2.983,24.4875,11.6495,3.0275,11.5172875666667,0.1479496,0.112824888888889
"BLOCK5G65",24.7352,11.723,2.9623,24.762,11.8165,2.9795,24.9357250666667,0.725226888888888,0.135166233333333
"BLOCK5G66",27.4248,12.8826,3.077,27.928,12.857,3.1265,16.3981057333333,0.489782044444445,0.0844088888888889
"BLOCK5G67",24.5877,11.8376,2.9231,24.5535,11.8715,2.9455,10.9323457888889,0.482906933333333,0.0550416555555556
"BLOCK5G68",23.2027,11.1982,2.9831,23.616,11.197,2.9975,10.6847873444444,0.171603733333333,0.0929172111111111
"BLOCK5G69",23.9656,11.7327,2.8522,24.5625,11.919,2.9275,19.1301100444444,0.433760233333334,0.134926844444444
"BLOCK5G7",22.3297,11.1727,2.8287,22.322,11.085,2.8725,11.1780800111111,0.260013566666667,0.0956475666666666
"BLOCK5G70",25.6771,11.6647,3.1037,26.268,11.664,3.2185,22.7265487666667,0.719350233333334,0.143918011111111
"BLOCK5G71",21.0582,11.0631,2.7172,21.127,11.1945,2.6705,12.7360010666667,0.153099211111111,0.118604844444444
"BLOCK5G72",22.898,11.1044,2.8652,22.7515,11.0355,2.9055,15.0651246666667,0.562561377777778,0.116659733333333
"BLOCK5G75",24.3863,11.3777,2.967,24.422,11.4935,3.022,18.0024486777778,0.687324233333333,0.0845702222222222
"BLOCK5G77",25.4604,11.5779,3.0616,26.069,11.6775,3.1625,10.4498844888889,0.189438544444444,0.0947073777777778
"BLOCK5G79",26.9074,12.2887,3.2348,26.1065,12.264,3.18,27.7604791555556,0.553907344444444,0.200014622222222
"BLOCK5G8",18.0361,9.9393,2.5315,17.575,9.894,2.5215,4.00680321111111,0.348204455555556,0.0279996111111111
"BLOCK5G81",29.0645,12.9895,3.2271,28.5645,13.2255,3.181,36.7858762777778,1.17857316666667,0.157460544444444
"BLOCK5G82",21.2866,10.4779,2.8584,22.112,10.3775,2.921,12.0113480444444,0.655812099999999,0.107468711111111
"BLOCK5G85",21.4946,10.9995,2.7919,22.003,10.9,2.8715,13.3881087111111,0.276471611111111,0.1404641
"BLOCK5G86",23.557,11.3507,2.9559,24.0835,11.463,3.014,16.7690624444444,0.208477566666667,0.1259341
"BLOCK5G87",28.2644,12.6962,3.1986,28.6995,12.9955,3.1805,43.1578840444444,2.12292795555556,0.180580711111111
"BLOCK5G88",23.917,11.3961,3.0255,24.692,11.4925,3.083,20.4226377777778,0.484601877777778,0.158694055555556
"BLOCK5G89",23.4444,11.3876,2.9731,23.244,11.1145,3.0435,11.5522929333333,0.402624266666666,0.0761485444444444
"BLOCK5G9",25.5416,11.3043,3.1782,24.983,11.302,3.0875,15.0850698222222,0.650739788888889,0.101175288888889
"BLOCK5G90",22.0487,10.9012,2.8179,22.077,10.893,2.862,12.2140935666667,0.363293511111111,0.0834109888888889
"BLOCK5G91",26.5205,11.6909,3.1619,27.807,11.736,3.2925,23.7940191666667,0.551338766666667,0.221213211111111
"BLOCK5G92",25.5206,11.4473,3.2012,25.2435,11.66,3.1365,11.2428916,0.208207122222222,0.0967517333333334
"BLOCK5G95",25.5237,11.895,3.0633,25.589,11.828,3.09,18.3355300111111,0.429720666666667,0.105023788888889
"BLOCK5G97",26.8982,12.6111,3.0686,26.8085,12.6185,3.012,26.7108001777778,0.524040988888889,0.193739155555556
"BLOCK5G98",22.1418,10.7788,2.8666,22.8515,10.976,3.0145,11.3945515111111,0.139038622222222,0.114952933333333
"BLOCK5G99",21.1224545454545,11.1700909090909,2.71972727272727,19.191,10.893,2.612,32.8808672727273,1.42871289090909,0.261991218181818
"BLOCK5ZAVITAN",21.6635,10.5509,2.9029,21.3265,10.5445,2.9565,19.7365918333333,0.764983655555555,0.151628544444444
"BLOCK6G1",21.9244545454545,11.9491818181818,2.55736363636364,21.412,12.101,2.606,38.9022952727273,0.886063963636363,0.397854454545454
"BLOCK6G10",21.338,10.3653,2.9386,21.677,10.38,3,11.6942146666667,0.629480233333333,0.0789742666666666
"BLOCK6G100",27.1907,12.7642,2.9161,29.2395,13.098,3.053,21.6361855666667,0.6961024,0.138146322222222
"BLOCK6G102",23.5751,10.9064,2.921,24.7025,10.8055,2.99,11.1977858777778,0.197370488888889,0.113677555555556
"BLOCK6G103",26.3758,11.7559,3.2001,27.197,11.8255,3.288,31.0716072888889,0.749949877777778,0.256635211111111
"BLOCK6G104",25.8547,12.8121,2.8965,26.873,12.9715,2.9905,21.8705053444444,0.440949655555556,0.148256277777778
"BLOCK6G105",20.3154,10.3874,2.7715,20.3135,10.3645,2.8865,10.7260860444444,0.334701155555555,0.115417388888889
"BLOCK6G106",25.6459,11.5673,3.0908,26.1875,11.536,3.155,16.9111234333333,0.441199122222223,0.135013955555556
"BLOCK6G107",24.7228,11.6095,2.9709,24.5845,11.8575,3.031,19.5249679555556,0.664481611111111,0.127567655555556
"BLOCK6G109",21.9677,10.8032,2.8364,21.186,10.554,2.842,9.93575245555555,0.456990400000001,0.0495191555555555
"BLOCK6G109N2",20.768,10.6341,2.7163,21.5885,10.576,2.7805,17.6144797777778,0.386693433333333,0.168653788888889
"BLOCK6G11",20.3441,10.9276,2.6588,19.231,11.163,2.6355,6.95661165555556,0.548075377777778,0.0306099555555556
"BLOCK6G110",26.183,11.2591,3.3058,26.461,11.25,3.35,21.6264362222222,0.780776322222222,0.165701066666667
"BLOCK6G111",23.8656,11.6092,2.8696,23.8775,11.511,2.92,18.8049191555556,0.481852177777778,0.150962488888889
"BLOCK6G112",23.8402,11.2105,3.0166,23.907,11.312,3.0005,12.0639048444444,0.324092944444444,0.0814291555555555
"BLOCK6G113",25.8649,12.2802,3.0174,24.5345,12.2405,2.9865,15.7714796555556,0.739767066666667,0.106331155555556
"BLOCK6G114",23.6765,11.0488,3.0461,23.313,10.929,3.0505,12.6559965,0.325773066666666,0.0751463222222222
"BLOCK6G115",23.7782,11.5836,2.9319,23.169,11.416,2.896,17.6709217333333,0.849550044444445,0.125129877777778
"BLOCK6G12",24.4096,11.5384,2.9244,25.0805,11.675,3.0035,14.6930804888889,0.591628933333333,0.0781960444444445
"BLOCK6G13",25.556,11.637,3.1121,24.746,11.791,3.032,15.4127017777778,0.264277777777778,0.0791812111111111
"BLOCK6G14",24.1712,12.542,2.7971,23.08,12.5185,2.6655,29.5672315111111,0.525646000000001,0.239842766666667
"BLOCK6G15",21.692,11.0821,2.7511,22.0835,11.2965,2.8265,20.5321984444444,0.725674322222222,0.140778988888889
"BLOCK6G16",27.0259,11.5979,3.3528,25.768,11.4475,3.4365,22.0870749888889,0.926787655555556,0.200706844444444
"BLOCK6G17",23.1504,11.2316,2.8577,22.8745,11.233,2.892,18.7673998222222,0.286508044444444,0.188421788888889
"BLOCK6G18",25.0583,11.3841,3.0091,25.813,11.5395,3.1055,14.3098211222222,0.374584322222222,0.0949518777777777
"BLOCK6G19",20.3275,10.1805,2.7351,19.7445,10.093,2.708,12.7584276111111,0.4386985,0.113261433333333
"BLOCK6G2",23.2122,10.4501,3.0967,23.5265,10.4805,3.111,16.4952941777778,0.286946544444444,0.141960011111111
"BLOCK6G20",21.9113,11.2035,2.8257,20.899,11.16,2.847,9.05099378888889,0.186549166666667,0.0742535666666667
"BLOCK6G22",25.9616,12.5282,2.9847,26.0655,12.366,3.061,15.8020756,0.327687288888889,0.0911993444444444
"BLOCK6G23",24.021,11.3836,2.9775,23.4035,11.43,2.9845,22.0768871111111,0.476242488888889,0.158436944444444
"BLOCK6G25",24.4357,12.2798,2.8885,24.565,12.3265,2.891,18.2106086777778,0.238972177777778,0.162806722222222
"BLOCK6G27",25.3761,12.4544,2.8841,25.2305,12.523,2.8315,21.8023623222222,0.982216933333333,0.113890544444444
"BLOCK6G28",24.4036,11.2135,3.1119,24.5435,11.0825,3.2155,15.3857369333333,0.371199166666667,0.121495655555556
"BLOCK6G29",22.2109,11.2808,2.81,22.487,11.484,2.8775,29.6541038777778,0.791266177777778,0.265428888888889
"BLOCK6G3",23.5763,11.0404,2.9522,22.957,10.7625,3.025,14.7264826777778,0.627051155555556,0.0991312888888889
"BLOCK6G30",22.9646,10.6356,3.0621,22.58,10.696,3.0625,28.2430258222222,0.544873377777778,0.189487655555556
"BLOCK6G31",26.1943,12.226,3.0737,26.0065,12.13,3.1145,34.6195013444444,1.17254155555555,0.206935566666667
"BLOCK6G32",20.9789,11.2929,2.6408,20.182,11.3565,2.631,15.2854936555556,0.423381877777778,0.157095733333333
"BLOCK6G33",25.1102,12.3215,2.9129,24.4345,12.241,2.951,20.4442172888889,0.527074944444444,0.143974544444444
"BLOCK6G34",22.969,11.494,2.80872727272727,23.545,11.429,2.895,36.289879,1.237197,0.181773218181818
"BLOCK6G36",25.2428,12.0385,3.0111,25.74,12.023,3.113,10.3870632888889,0.4527485,0.0884696555555556
"BLOCK6G37",23.7383636363636,12.2416363636364,2.84118181818182,22.556,12.131,2.831,39.4119164545455,0.361302854545454,0.514232963636364
"BLOCK6G38",25.5071,12.0218,3.0222,25.5015,11.98,2.967,11.7470701,0.624221288888889,0.0699321777777778
"BLOCK6G39",23.1929,11.4342,2.9124,23.124,11.365,2.9225,20.8179296555556,0.384957288888889,0.147834044444444
"BLOCK6G4",27.5474,11.7494,3.3164,27.678,11.879,3.31,8.56968315555556,0.942781822222222,0.0312351555555555
"BLOCK6G41",27.567,11.9115,3.1828,27.3025,11.745,3.2025,7.29309066666667,0.132484722222222,0.0612179555555555
"BLOCK6G42",23.8644,11.1822,2.9571,23.7905,11.1395,2.9825,15.2005753777778,0.215374177777778,0.116990544444444
"BLOCK6G43",23.9114,10.9886,3.1134,23.174,10.885,3.059,19.2146773777778,0.599528933333334,0.126016711111111
"BLOCK6G44",24.2577,11.2068,3.0672,23.7095,11.072,3.126,10.9504142333333,0.620151511111111,0.0647572888888889
"BLOCK6G45",23.4419,10.3115,3.1798,23.5715,10.139,3.2655,38.3743609888889,1.20921072222222,0.272407955555556
"BLOCK6G46",25.0433636363636,12.3680909090909,2.90272727272727,25.356,11.993,3.076,39.0809994545455,0.770362690909091,0.353314618181818
"BLOCK6G48",25.3958,11.3954,3.1614,25.0105,11.3285,3.0545,15.7482475111111,0.372002266666666,0.108093155555556
"BLOCK6G50",20.7023333333333,11.4369166666667,2.63475,21.714,11.4595,2.794,42.4223056969697,0.738899537878788,0.496701477272727
"BLOCK6G51",23.9996,10.9758,3.0786,24.4105,11.0465,3.1515,23.3019978222222,0.727007955555556,0.157434488888889
"BLOCK6G52",21.9455,10.2667,2.9627,20.7195,9.955,2.9325,8.92984872222222,0.3998469,0.0653346777777778
"BLOCK6G53",24.132,11.5102,2.9039,24.7045,11.446,2.9475,19.4724568888889,0.433419733333333,0.129646988888889
"BLOCK6G54",24.531,11.3242,3.0977,24.9935,11.318,3.094,9.32988644444445,0.250769066666667,0.0802469
"BLOCK6G56",24.2157,10.6172,3.178,24.481,10.5935,3.233,26.8542142333333,0.718347955555556,0.230613333333333
"BLOCK6G57",24.1072,11.1653,3.1206,24.749,11.3435,3.276,16.1429759555556,0.393055122222222,0.140431377777778
"BLOCK6G58",23.2594545454545,12.0233636363636,2.72563636363636,24.098,12.111,3.004,39.3496108727273,0.299260854545455,0.490374454545455
"BLOCK6G6",25.0591,11.8131,2.9706,24.743,11.8635,2.971,15.1465338777778,0.161418544444445,0.132380488888889
"BLOCK6G60",25.8422,11.908,3.0855,25.72,11.9705,3.0705,17.3231881777778,0.324255777777778,0.147647388888889
"BLOCK6G61",24.0369,10.9982,3.0775,24.1875,10.9895,3.1005,25.2728629888889,0.385594844444445,0.206783388888889
"BLOCK6G62",25.11,11.0689,3.1506,24.692,11.195,3.087,14.4467877777778,0.323352544444445,0.140476044444444
"BLOCK6G63",25.4003,11.7257,3.0681,24.679,11.825,3.111,29.6242517888889,1.34882378888889,0.226629877777778
"BLOCK6G64",25.5198,11.8256,3.0596,26.0115,11.801,3.137,18.1159568444445,0.354086711111111,0.1156316
"BLOCK6G65",23.0669,11.3884,2.8472,23.6225,11.3265,2.891,24.4402845444444,0.744345822222222,0.166957288888889
"BLOCK6G66",29.1738,13.2468,3.1432,29.2165,12.9745,3.2675,40.9799855111111,1.75031262222222,0.152434844444444
"BLOCK6G67",26.1238,12.1074,3.0264,26.197,12.158,3.0145,20.4871699555556,0.508645155555555,0.111413155555556
"BLOCK6G68",23.9815,11.083,3.0693,24.08,11.01,3.026,9.93474361111111,0.504324444444444,0.0465940111111111
"BLOCK6G69",24.6074,11.668,3.0184,24.46,11.734,3.021,14.4535762666667,0.398268666666667,0.0668918222222222
"BLOCK6G7",23.6134,11.0767,3.0815,21.5445,10.9925,3.055,18.5135827111111,0.480323566666667,0.117631833333333
"BLOCK6G70",24.4892,11.7133,2.9392,25.918,11.884,3.1435,21.4623992888889,0.541592011111112,0.158521733333333
"BLOCK6G71",21.1967272727273,11.5345454545455,2.59909090909091,22.107,11.634,2.815,42.0943022181818,0.256083472727273,0.459286890909091
"BLOCK6G72",21.2192,11.0419,2.6396,21.2155,11.1715,2.6215,8.29061617777778,0.121758322222222,0.0842600444444444
"BLOCK6G75",24.5897,11.5474,2.9308,24.699,11.5625,3.011,20.0602893444444,0.3212336,0.165330622222222
"BLOCK6G77",25.9276,11.6379,3.0961,26.002,11.498,3.133,18.9999489333333,0.806897433333334,0.1220861
"BLOCK6G79",24.8714,11.8504,3.1293,23.1445,11.7715,3.09,14.9311487111111,0.521222488888889,0.130141122222222
"BLOCK6G8",22.7931,11.0306,2.8351,22.467,11.049,2.832,20.8458698777778,0.630040044444445,0.166998988888889
"BLOCK6G81",26.0953,12.1771,3.0791,26.064,12.3105,3.0705,33.3345464555556,1.12407743333333,0.185164544444444
"BLOCK6G82",22.7666,10.9362,2.9346,22.664,10.918,2.978,6.50786537777778,0.506463288888889,0.0377702666666666
"BLOCK6G87",28.2526,12.6278,3.1895,27.5955,12.734,3.135,31.8325422666667,1.56784528888889,0.153737166666667
"BLOCK6G88",24.4277,11.241,3.0718,24.775,11.215,3.1075,19.6400077888889,1.09335533333333,0.121452622222222
"BLOCK6G89",21.164,11.2298,2.7433,19.406,11.167,2.609,11.5585204444444,0.355244622222222,0.104636677777778
"BLOCK6G9",22.7856,11.0232,2.903,22.8715,10.964,2.9845,26.8771344888889,0.701019955555556,0.236542666666667
"BLOCK6G90",21.7754,10.8351,2.8554,21.894,10.8965,2.8325,12.6834040444444,0.510508766666667,0.107563377777778
"BLOCK6G91",24.9577,11.4558,3.0764,25.572,11.467,3.1605,20.7498153444444,0.242993955555556,0.179454266666667
"BLOCK6G92",23.6952,10.7833,3.1,22.5085,10.6745,3.0635,9.4338664,0.567059566666666,0.0771671111111111
"BLOCK6G95",25.7852,12.1777,3.0531,26.437,12.249,3.154,33.7636972888889,1.25294578888889,0.232757655555555
"BLOCK6G97",23.2949,11.7013,2.8087,22.936,11.6785,2.7525,14.6837356555556,0.613113566666667,0.135203566666667
"BLOCK6G98",21.8557,10.8294,2.8202,21.532,10.827,2.8255,13.9817182333333,0.577057377777778,0.0824272888888889
"BLOCK6G99",24.0315,11.8158,2.9477,24.81,11.9035,3.0285,21.3171796111111,0.764623733333333,0.156508455555556
"BLOCK6ZAVITAN",20.5740909090909,10.6025454545455,2.72281818181818,19.771,10.374,2.66,17.6047170909091,0.574899272727273,0.203311963636364
